situation_id,situation,rsq001,rsq002,rsq003,rsq004,rsq005,rsq006,rsq007,rsq008,rsq009,rsq010,rsq011,rsq012,rsq013,rsq014,rsq015,rsq016,rsq017,rsq018,rsq019,rsq020,rsq021,rsq022,rsq023,rsq024,rsq025,rsq026,rsq027,rsq028,rsq029,rsq030,rsq031,rsq032,rsq033,rsq034,rsq035,rsq036,rsq037,rsq038,rsq039,rsq040,rsq041,rsq042,rsq043,rsq044,rsq045,rsq046,rsq047,rsq048,rsq049,rsq050,rsq051,rsq052,rsq053,rsq054,rsq055,rsq056,rsq057,rsq058,rsq059,rsq060,rsq061,rsq062,rsq063,rsq064,rsq065,rsq066,rsq067,rsq068,rsq069,rsq070,rsq071,rsq072,rsq073,rsq074,rsq075,rsq076,rsq077,rsq078,rsq079,rsq080,rsq081,rsq082,rsq083,rsq084,rsq085,rsq086,rsq087,rsq088,rsq089
sit_1832,"7 o'clock yesterday afternoon, with me playing in the school dormitory and roommate",6,3,6.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,7.0,6.0,5.0,8.0,4.0,6.0,7.0,3.0,4.0,6.0,6.0,5.0,3.0,6.0,5.0,5.0,6.0,6.0,3.0,4.0,4.0,6.0,8.0,4.0,4.0,2.0,4.0,6.0,7.0,4.0,7.0,4.0,8.0,4.0,5.0,7.0,8.0,5.0,2.0,5.0,2.0,2.0,6.0,7.0,7.0,4.0,1.0,2.0,6.0,9.0,2.0,3.0,7.0,7.0,9.0,1.0,5.0,8.0,3.0,8.0,4.0,3.0,3.0,9.0,7.0,1.0
sit_1833,Me and my girlfriend I ate dinner in the school cafeteria,6,4,5.0,5.0,5.0,6.0,7.0,6.0,3.0,4.0,7.0,5.0,4.0,5.0,4.0,5.0,4.0,7.0,4.0,6.0,4.0,3.0,6.0,5.0,5.0,7.0,5.0,6.0,5.0,4.0,5.0,7.0,3.0,6.0,5.0,5.0,6.0,3.0,3.0,5.0,7.0,3.0,4.0,1.0,6.0,6.0,2.0,4.0,3.0,2.0,9.0,8.0,2.0,5.0,8.0,7.0,8.0,4.0,9.0,3.0,8.0,8.0,5.0,6.0,4.0,2.0,9.0,6.0,5.0,3.0,4.0,1.0,7.0,6.0,3.0,4.0,8.0,7.0,2.0,7.0,5.0,4.0,6.0,5.0,7.0,6.0,1.0,3.0,2.0
sit_1834,"Sitting in the bedroom would like to Alipay money, and then to call my father put his bank card number and password to tell me, after we started chatting up",5,6,7.0,4.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,7.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,6.0,7.0,2.0,5.0,7.0,7.0,6.0,4.0,4.0,4.0,3.0,5.0,6.0,3.0,3.0,4.0,6.0,7.0,6.0,8.0,3.0,8.0,8.0,6.0,3.0,5.0,4.0,6.0,3.0,3.0,3.0,3.0,8.0,2.0,5.0,7.0,3.0,7.0,7.0,3.0,8.0,1.0,5.0,2.0,9.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,8.0,5.0,9.0,6.0,9.0,1.0,7.0,7.0,5.0
sit_1835,I am working with classmates on elective teacher is being prepared,5,6,7.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,7.0,2.0,7.0,8.0,8.0,4.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,8.0,9.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,9.0,5.0,5.0,7.0,3.0,1.0,2.0,1.0,5.0,5.0,9.0,5.0,8.0,8.0,8.0,4.0,1.0
sit_1836,"Seven o'clock yesterday afternoon, I study hall in the school library one person",7,6,7.0,5.0,5.0,7.0,6.0,4.0,4.0,6.0,6.0,5.0,4.0,7.0,4.0,4.0,4.0,6.0,6.0,3.0,4.0,3.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,6.0,8.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,9.0,1.0,2.0,4.0,5.0,5.0,5.0,2.0,9.0,5.0,7.0,5.0,7.0,8.0,4.0,5.0,3.0,3.0,2.0,5.0,8.0,5.0,4.0,8.0,5.0,2.0,5.0,8.0,5.0,1.0,2.0,1.0,7.0,7.0,7.0,7.0,6.0,5.0,3.0,6.0,4.0,5.0,6.0,2.0,6.0,3.0,5.0,5.0,3.0
sit_1837,My classmates and I play games in the bedroom,7,4,5.0,4.0,4.0,5.0,8.0,6.0,5.0,5.0,7.0,4.0,4.0,7.0,3.0,7.0,7.0,8.0,7.0,5.0,4.0,4.0,7.0,6.0,6.0,6.0,7.0,7.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,4.0,4.0,3.0,3.0,8.0,5.0,2.0,3.0,3.0,3.0,2.0,6.0,8.0,6.0,2.0,8.0,9.0,5.0,9.0,6.0,5.0,3.0,2.0,3.0,8.0,6.0,5.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,9.0,6.0,1.0
sit_1838,And students in cinema,7,5,6.0,7.0,6.0,5.0,6.0,6.0,4.0,4.0,9.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,5.0,3.0,7.0,3.0,4.0,6.0,6.0,5.0,7.0,6.0,5.0,7.0,8.0,5.0,4.0,6.0,3.0,2.0,3.0,2.0,5.0,5.0,1.0,3.0,4.0,5.0,6.0,3.0,4.0,7.0,2.0,9.0,5.0,6.0,7.0,7.0,8.0,8.0,4.0,7.0,2.0,7.0,4.0,7.0,5.0,8.0,3.0,6.0,4.0,3.0,5.0,5.0,1.0,8.0,8.0,6.0,5.0,5.0,4.0,2.0,9.0,3.0,3.0,6.0,4.0,3.0,2.0,5.0,6.0,1.0
sit_1839,"7 o'clock yesterday afternoon, I was playing microblogging.",6,3,5.0,4.0,4.0,6.0,5.0,2.0,6.0,2.0,4.0,5.0,8.0,9.0,3.0,5.0,3.0,5.0,8.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,7.0,4.0,9.0,8.0,3.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,3.0,1.0,3.0,6.0,6.0,6.0,7.0,6.0,3.0,6.0,4.0,5.0,7.0,7.0,3.0,2.0,2.0,4.0,5.0,7.0,8.0,7.0,7.0,4.0,7.0,7.0,6.0,5.0,2.0,9.0,7.0,5.0,4.0,8.0,4.0,2.0,1.0,6.0,1.0,8.0,7.0,4.0,4.0,5.0,3.0,3.0
sit_1840,Internet browsing,6,5,4.0,6.0,4.0,4.0,6.0,5.0,3.0,5.0,5.0,4.0,6.0,7.0,3.0,4.0,3.0,9.0,5.0,6.0,5.0,3.0,4.0,5.0,7.0,7.0,5.0,6.0,8.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,3.0,4.0,3.0,8.0,7.0,2.0,5.0,4.0,6.0,7.0,5.0,2.0,4.0,4.0,1.0,3.0,4.0,8.0,5.0,8.0,6.0,5.0,6.0,3.0,7.0,7.0,9.0,5.0,8.0,4.0,7.0,6.0,7.0,3.0,7.0,2.0,3.0,1.0,7.0,5.0,6.0,8.0,5.0,9.0,5.0,2.0,6.0,4.0,4.0,2.0,3.0,2.0,1.0
sit_1841,Own cinema in the dormitory,7,5,5.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0,5.0,5.0,5.0,7.0,5.0,4.0,4.0,4.0,4.0,5.0,7.0,4.0,6.0,4.0,4.0,5.0,4.0,7.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,7.0,3.0,6.0,5.0,5.0,7.0,3.0,2.0,8.0,3.0,4.0,3.0,7.0,6.0,4.0,8.0,3.0,3.0,7.0,5.0,6.0,4.0,9.0,2.0,8.0,8.0,8.0,6.0,3.0,2.0,6.0,2.0,2.0,2.0,5.0,9.0,5.0,7.0,1.0,1.0,5.0,3.0,9.0,1.0,8.0,4.0,5.0,3.0,6.0
sit_1842,I have a meeting in the school auditorium,4,5,9.0,7.0,9.0,6.0,4.0,5.0,6.0,4.0,4.0,7.0,2.0,7.0,6.0,1.0,7.0,4.0,5.0,4.0,6.0,6.0,1.0,5.0,8.0,8.0,3.0,6.0,5.0,6.0,5.0,8.0,6.0,3.0,7.0,7.0,7.0,4.0,5.0,3.0,6.0,4.0,2.0,3.0,4.0,3.0,7.0,4.0,7.0,3.0,4.0,8.0,5.0,5.0,4.0,6.0,6.0,5.0,7.0,4.0,5.0,2.0,3.0,9.0,2.0,5.0,5.0,6.0,2.0,3.0,2.0,1.0,5.0,3.0,5.0,8.0,6.0,5.0,5.0,5.0,6.0,3.0,8.0,3.0,6.0,4.0,7.0,4.0,5.0
sit_1843,"Being hostel online, fiction sites, and university students.",7,2,5.0,5.0,6.0,6.0,7.0,4.0,5.0,5.0,7.0,5.0,5.0,5.0,4.0,4.0,3.0,7.0,7.0,7.0,5.0,6.0,4.0,7.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,4.0,6.0,4.0,6.0,3.0,3.0,3.0,2.0,6.0,6.0,1.0,5.0,4.0,6.0,7.0,3.0,4.0,8.0,5.0,2.0,3.0,8.0,3.0,9.0,6.0,8.0,5.0,7.0,5.0,4.0,2.0,2.0,3.0,8.0,5.0,5.0,6.0,7.0,8.0,5.0,1.0,2.0,1.0,7.0,9.0,3.0,6.0,5.0,4.0,6.0,5.0,9.0,3.0,5.0,8.0,4.0,4.0,3.0
sit_1844,Me and my roommate to find information in the library,4,5,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,6.0,3.0,4.0,4.0,3.0,5.0,6.0,6.0,7.0,6.0,6.0,4.0,4.0,7.0,6.0,6.0,6.0,4.0,3.0,3.0,2.0,1.0,7.0,5.0,2.0,4.0,6.0,6.0,6.0,3.0,7.0,2.0,7.0,7.0,8.0,7.0,1.0,7.0,6.0,5.0,5.0,2.0,8.0,3.0,7.0,4.0,6.0,3.0,8.0,7.0,6.0,2.0,3.0,2.0,8.0,9.0,4.0,8.0,9.0,5.0,4.0,5.0,8.0,5.0,5.0,5.0,1.0,3.0,7.0,5.0,9.0
sit_1845,"My classes together in the classroom, and my classmates",6,5,9.0,5.0,5.0,6.0,7.0,6.0,7.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,9.0,5.0,5.0,5.0,4.0,6.0,7.0,8.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,8.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,5.0,6.0,6.0,7.0,2.0,8.0,4.0,4.0,6.0,3.0,7.0,2.0,6.0,5.0,4.0,6.0,7.0,5.0,8.0,2.0,2.0,1.0,9.0,3.0,3.0,7.0,7.0,6.0,4.0,1.0,6.0,4.0,7.0,5.0,8.0,2.0,8.0,4.0,1.0
sit_1846,1. I was eating in the school cafeteria 2. 3. a person,6,6,6.0,7.0,5.0,7.0,7.0,7.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,9.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,4.0,8.0,8.0,3.0,3.0,8.0,3.0,3.0,7.0,9.0,9.0,8.0,8.0,6.0,3.0,7.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,3.0,2.0,3.0,2.0,3.0,8.0,2.0,2.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,7.0,1.0,1.0,3.0,2.0,2.0,3.0
sit_1847,My roommate at the hostel and watching movies.,5,2,5.0,5.0,7.0,5.0,5.0,7.0,6.0,5.0,5.0,7.0,8.0,5.0,2.0,4.0,6.0,3.0,5.0,3.0,3.0,4.0,6.0,5.0,5.0,6.0,2.0,6.0,5.0,4.0,3.0,6.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,6.0,7.0,1.0,6.0,6.0,6.0,7.0,3.0,3.0,8.0,4.0,4.0,4.0,7.0,5.0,2.0,5.0,7.0,4.0,8.0,4.0,7.0,4.0,7.0,8.0,9.0,4.0,6.0,6.0,3.0,5.0,6.0,2.0,1.0,1.0,9.0,6.0,5.0,7.0,2.0,4.0,8.0,3.0,9.0,8.0,4.0,7.0,6.0,5.0,3.0
sit_1848,"(Yesterday, 19:00), and the youngest in my dorm playing games",4,4,4.0,4.0,4.0,5.0,7.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,3.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,3.0,6.0,6.0,4.0,7.0,7.0,6.0,2.0,4.0,7.0,4.0,7.0,3.0,2.0,6.0,7.0,7.0,6.0,5.0,9.0,2.0,7.0,6.0,7.0,1.0,6.0,4.0,7.0,8.0,8.0,8.0,5.0,8.0,8.0,1.0,7.0,9.0,9.0,8.0,1.0
sit_1849,I was ready for class and my classmates in the classroom,9,7,7.0,6.0,6.0,9.0,9.0,8.0,7.0,5.0,7.0,8.0,6.0,6.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,7.0,6.0,5.0,6.0,6.0,4.0,3.0,3.0,6.0,6.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,2.0,6.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,7.0,7.0,7.0,5.0,2.0,1.0,5.0,1.0,8.0,7.0,6.0,8.0,4.0,3.0,5.0,4.0,3.0,1.0,8.0,2.0,2.0,8.0,7.0,5.0,4.0
sit_1850,"(7 o'clock yesterday afternoon) and my mom to eat, and then play the game on their own",8,7,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,7.0,8.0,5.0,3.0,7.0,5.0,8.0,9.0,4.0,4.0,4.0,8.0,4.0,4.0,9.0,8.0,4.0,4.0,4.0,3.0,1.0,3.0,9.0,4.0,3.0,3.0,3.0,3.0,7.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,5.0,6.0,7.0,5.0,3.0,1.0,2.0,7.0,2.0
sit_1851,Yesterday 19:00 me and my classmates studying in the library,5,4,9.0,4.0,7.0,7.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,4.0,7.0,4.0,4.0,6.0,4.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,3.0,5.0,3.0,5.0,7.0,5.0,5.0,5.0,7.0,8.0,5.0,5.0,2.0,3.0,1.0,5.0,8.0,2.0,8.0,5.0,7.0,8.0,6.0,8.0,9.0,1.0,2.0,1.0,2.0,3.0,5.0,9.0,7.0,5.0,2.0,7.0,6.0,5.0,6.0,3.0,5.0,5.0,8.0,6.0,5.0
sit_1852,"Seven o'clock yesterday afternoon, my girlfriend and I eat at the canteen",5,5,4.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,3.0,7.0,7.0,6.0,7.0,8.0,2.0,6.0,4.0,3.0,6.0,5.0,2.0,3.0,2.0,6.0,4.0,2.0,1.0,7.0,3.0,5.0,7.0,6.0,6.0,6.0,5.0,7.0,5.0,7.0,1.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,6.0,2.0,8.0,8.0,7.0,8.0,7.0,5.0,3.0,9.0,9.0,4.0,7.0,8.0,4.0,3.0,6.0,8.0,9.0
sit_1853,"7 o'clock yesterday afternoon, I was on the tutorials to students, a dozen students in the classroom homework, I need to help them complete their homework.",4,3,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,2.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,7.0,5.0,4.0,3.0,6.0,7.0,2.0,5.0,7.0,7.0,5.0,7.0,7.0,5.0,5.0,1.0,5.0,8.0,9.0,5.0,5.0,8.0,5.0,5.0,6.0,2.0,7.0,5.0,8.0,1.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,3.0,9.0,6.0,6.0,1.0,9.0,6.0,5.0
sit_1854,"Yesterday 19:00 I just in the classroom preparation services marketing, in Wuhan Textile University Teaching Building VII with my classmates.",3,5,6.0,6.0,6.0,6.0,7.0,8.0,7.0,5.0,5.0,6.0,8.0,5.0,4.0,4.0,5.0,5.0,7.0,4.0,4.0,5.0,4.0,8.0,6.0,8.0,8.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,4.0,6.0,5.0,5.0,5.0,4.0,3.0,5.0,6.0,5.0,6.0,7.0,3.0,3.0,6.0,7.0,6.0,3.0,7.0,6.0,3.0,7.0,3.0,5.0,3.0,7.0,3.0,5.0,4.0,4.0,6.0,5.0,2.0,6.0,3.0,7.0,3.0,5.0,2.0,9.0,7.0,1.0,6.0,7.0,2.0,8.0,9.0,2.0,2.0,9.0,5.0,1.0
sit_1855,"7 o'clock yesterday afternoon, listening to music together in the dorms and roommates",5,5,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,3.0,6.0,6.0,3.0,4.0,4.0,6.0,7.0,4.0,4.0,7.0,7.0,5.0,3.0,4.0,3.0,4.0,6.0,7.0,2.0,4.0,2.0,4.0,7.0,3.0,6.0,7.0,3.0,5.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,4.0,3.0,7.0,3.0,4.0,5.0,8.0,8.0,9.0,8.0,9.0,2.0,5.0,1.0,2.0,1.0,9.0,5.0,8.0,5.0,5.0,2.0,7.0,6.0,8.0,2.0,1.0,3.0,8.0,7.0,6.0
sit_1856,My classmates in the school cafeteria,7,5,6.0,6.0,6.0,7.0,8.0,5.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,3.0,4.0,5.0,6.0,3.0,5.0,6.0,4.0,4.0,4.0,4.0,7.0,7.0,6.0,3.0,6.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,5.0,5.0,1.0,6.0,4.0,3.0,5.0,5.0,7.0,7.0,4.0,3.0,9.0,7.0,7.0,3.0,9.0,8.0,2.0,1.0,8.0,5.0,8.0,3.0,8.0,4.0,3.0,4.0,2.0,3.0,9.0,5.0,4.0,8.0,5.0,7.0,2.0,5.0,5.0,1.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0
sit_1857,Me and my girlfriend watching movies in the room,6,1,5.0,6.0,7.0,4.0,8.0,5.0,7.0,4.0,6.0,5.0,7.0,5.0,6.0,4.0,5.0,8.0,7.0,5.0,6.0,8.0,8.0,7.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,6.0,7.0,4.0,4.0,5.0,7.0,5.0,5.0,4.0,4.0,6.0,5.0,3.0,1.0,5.0,4.0,8.0,5.0,7.0,2.0,8.0,6.0,7.0,3.0,6.0,5.0,2.0,5.0,4.0,5.0,9.0,3.0,6.0,3.0,4.0,6.0,4.0,1.0,9.0,2.0,5.0,6.0,5.0,3.0,3.0,7.0,6.0,5.0,6.0,5.0,2.0,2.0,6.0,7.0,9.0
sit_1858,I eat with the classmates,6,4,4.0,7.0,6.0,6.0,5.0,7.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,7.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,7.0,8.0,3.0,6.0,6.0,7.0,4.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0,3.0,7.0,4.0,8.0,3.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,8.0,2.0,5.0,8.0,2.0,5.0,7.0,3.0,2.0,5.0,2.0,8.0,5.0,8.0,2.0,5.0,9.0,7.0,2.0,5.0,5.0,5.0,9.0,1.0,1.0,1.0,9.0,5.0
sit_1859,"7 o'clock last night, me and my classmates to play a game, me and a roommate in a dormitory with their own computers, the other two students with an electronic reading room of the library computers, we play is dota, is a team game each team five people, four of us and one other online team.",5,5,5.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,4.0,7.0,6.0,5.0,6.0,6.0,6.0,4.0,7.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,7.0,5.0,8.0,4.0,8.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,9.0,3.0,5.0,3.0,5.0,5.0,8.0,9.0,5.0,6.0,3.0,4.0,3.0,4.0,7.0,5.0,4.0,4.0,3.0,5.0,5.0,7.0,7.0,3.0,7.0,2.0,8.0,7.0,3.0,2.0,2.0,5.0,5.0,7.0,2.0,5.0,8.0,2.0,5.0,1.0,1.0,2.0,9.0,4.0,1.0
sit_1860,Accompany his girlfriend to buy clothes at the mall,9,1,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,9.0,3.0,2.0,9.0,2.0,2.0,3.0,6.0,3.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,4.0,2.0,6.0,6.0,6.0,5.0,8.0,4.0,8.0,3.0,6.0,8.0,6.0,7.0,7.0,3.0,7.0,6.0,1.0,7.0,7.0,5.0,7.0,4.0,2.0,3.0,4.0,7.0,4.0,3.0,7.0,3.0,4.0,5.0,7.0,1.0,5.0,4.0,7.0,4.0,6.0,4.0,7.0,4.0,5.0,3.0,4.0,5.0,8.0,4.0,3.0,5.0,5.0,4.0,6.0
sit_1861,I am a person with a cell phone in the study room Internet,6,4,6.0,4.0,6.0,7.0,4.0,4.0,6.0,6.0,7.0,4.0,4.0,6.0,4.0,5.0,4.0,5.0,6.0,7.0,4.0,4.0,7.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,7.0,6.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,8.0,3.0,5.0,7.0,7.0,8.0,2.0,5.0,9.0,5.0,2.0,9.0,3.0,3.0,8.0,7.0,7.0,5.0,2.0,7.0,8.0,9.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,8.0,6.0,5.0,8.0,1.0,5.0,6.0,6.0,7.0,1.0,4.0,4.0,5.0,1.0,2.0
sit_1862,Cinema and students in the dormitory,6,8,7.0,7.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,3.0,6.0,6.0,7.0,6.0,4.0,4.0,5.0,8.0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,3.0,6.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,2.0,3.0,4.0,5.0,8.0,5.0,5.0,4.0,5.0,3.0,7.0,9.0,7.0,5.0,6.0,7.0,5.0,7.0,4.0,8.0,5.0,8.0,5.0,7.0,3.0,4.0,2.0,5.0,1.0,4.0,1.0,9.0,4.0,7.0,5.0,5.0,5.0,2.0,7.0,6.0,1.0,8.0,3.0,9.0,3.0,6.0,2.0,7.0
sit_1863,I was alone in the bedroom playing computer games,6,6,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,8.0,4.0,8.0,7.0,5.0,4.0,7.0,7.0,4.0,7.0,4.0,4.0,8.0,4.0,4.0,4.0,7.0,4.0,5.0,4.0,5.0,9.0,4.0,9.0,4.0,3.0,9.0,5.0,3.0,7.0,3.0,3.0,3.0,8.0,3.0,3.0,3.0,3.0,3.0,8.0,7.0,3.0,7.0,2.0,7.0,5.0,5.0,2.0,7.0,7.0,4.0,6.0,2.0,5.0,5.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0
sit_1864,My classmates after school class to go fishing back to school after dinner last sleep,8,7,7.0,7.0,6.0,6.0,8.0,6.0,7.0,5.0,5.0,4.0,4.0,7.0,5.0,5.0,6.0,4.0,6.0,7.0,4.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,7.0,4.0,4.0,6.0,7.0,6.0,6.0,5.0,4.0,5.0,8.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,8.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,1.0,4.0,9.0,7.0,2.0,9.0,7.0,6.0,4.0,2.0,9.0,3.0,2.0,8.0,5.0,1.0,8.0,5.0
sit_1865,Me and my roommate in the dorm playing games,4,6,5.0,5.0,4.0,3.0,9.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,4.0,5.0,5.0,4.0,3.0,6.0,3.0,4.0,5.0,8.0,7.0,4.0,7.0,3.0,6.0,5.0,4.0,2.0,3.0,6.0,2.0,3.0,8.0,5.0,2.0,7.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,5.0,6.0,3.0,8.0,6.0,4.0,7.0,5.0,6.0,6.0,4.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,5.0,7.0,7.0,5.0,8.0,2.0,4.0,1.0,5.0,4.0,7.0,8.0,3.0,9.0,8.0,4.0,7.0,6.0,2.0,3.0,9.0,6.0,2.0
sit_1866,"7 o'clock yesterday afternoon, I watch the news network together in dormitories and classmates.",5,5,6.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,7.0,4.0,5.0,4.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,4.0,7.0,7.0,4.0,7.0,7.0,6.0,8.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,7.0,7.0,6.0,3.0,3.0,6.0,8.0,7.0,3.0,4.0,8.0,4.0,3.0,6.0,3.0,3.0,3.0,8.0,3.0,8.0,6.0,8.0,9.0,5.0,3.0,9.0,2.0,5.0,2.0,5.0,2.0,9.0,5.0,4.0,5.0,4.0,2.0,1.0,3.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0
